homepage,ip,address,ip_range,provider,lat,lon
http://ulrda.kr-admin.gov.ua,195.62.15.59,"Shevchenko st. 10, Kirovograd, 25006, Ukraine","['195.62.14.0', '195.62.15.255']",SHTORM-NET,48.51,32.27
http://undiasd.archives.gov.ua,185.128.232.229,"03022, UKRAINE, Kyiv, Yurkivska str., 34-A","['185.128.232.0', '185.128.233.255']",GT-DC-CLIENTS,50.392335,30.481684
http://usa.mfa.gov.ua,104.18.14.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://uspa.gov.ua,195.138.69.234,"TeNeT Telecommunication Company 65012, 2-a Bolshaya Arnautskaya Str Odessa, Ukraine","['195.138.69.216', '195.138.69.239']",TENET,46.472045,30.750637
http://ustin.kr-admin.gov.ua,195.62.15.59,"Shevchenko st. 10, Kirovograd, 25006, Ukraine","['195.62.14.0', '195.62.15.255']",SHTORM-NET,48.51,32.27
http://uzbekistan.mfa.gov.ua,104.18.15.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://uz.gov.ua,195.149.70.25,"01030 Kiev, Ukraine","['195.149.70.0', '195.149.70.255']",UZ-GOV-UA,50.447836,30.509472
http://uzh-rda.gov.ua,212.1.100.10,"88000, Uzhgorod, PO Box 100 Transkarpathian region Ukraine","['212.1.100.0', '212.1.101.255']",ZAKARPATINFOCOM,48.6224,22.3021
http://varash.rv.gov.ua,195.78.68.7,"Hrushevsky St, 12/2, Kyiv 01008 Ukraine","['195.78.68.0', '195.78.69.255']",kmu,50.447295,30.536918
http://vasrda.gov.ua,195.248.234.198,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
http://vasrr.gov.ua,91.239.232.37,"st. Yuriya Popravky, 4/39-A, of. 379 02094 Kyiv UKRAINE","['91.239.232.0', '91.239.235.255']",UA-HOSTPROLAB,50.454209,30.637312
http://vatican.mfa.gov.ua,104.18.15.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://vbagachka.adm-pl.gov.ua,91.219.220.38,"Solver Ltd 1100-letiya Poltavy, 2 Poltava, Ukraine","['91.219.220.0', '91.219.223.255']",SOLVERNET,49.5897,34.5508
http://vgsu.arbitr.gov.ua,194.88.206.104,"Artema str. 1-5 of. 715 04053, Kiev, Ukraine","['194.88.206.0', '194.88.207.255']",SKIFISP-NET,50.45783,30.500935
http://vietnam.mfa.gov.ua,104.18.15.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://vilnogirsk-rada.gov.ua,195.248.234.108,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
http://vin-km.gov.ua,78.152.160.14,"KhmelnitskInfocom, NOC 40, Heroiv Maidanu st. 29000, Khmelnitskiy Ukraine","['78.152.160.0', '78.152.161.255']",UA-IC,45.3315617,28.8466368
http://visnyk-nanu.org.ua,194.44.147.62,"UARNet Ukrainian Academic and Research Network 1 Svientsitsky Street, Lviv 79011, Ukraine","['194.44.0.0', '194.44.255.255']",UA-ZZ-940217,49.82385,24.033702
http://visnyk.naps.gov.ua,185.104.45.101,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.104.45.0', '185.104.45.255']",HOSTING-UKRAINE-WEB,50.466847,30.449383
http://vla.court.gov.ua,212.90.190.139,"vul. S. Khokhlovyh, 15 Kiev, Ukraine, 04050","['212.90.190.128', '212.90.190.191']",UKRCOM-CUSTOMER-NET,50.46486,30.477626
http://vmr.gov.ua,93.183.204.25,"PJSC DATAGROUP Smolenskaya str., 31-33 03005 Kiyv Ukraine","['93.183.204.0', '93.183.204.31']",ROMANENKO-DATAGROUP,50.45111,30.445154
http://vms-rada.gov.ua,195.248.234.198,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
http://vna.court.gov.ua,212.90.190.139,"vul. S. Khokhlovyh, 15 Kiev, Ukraine, 04050","['212.90.190.128', '212.90.190.191']",UKRCOM-CUSTOMER-NET,50.46486,30.477626
http://vnm.vn.court.gov.ua,212.90.190.139,"vul. S. Khokhlovyh, 15 Kiev, Ukraine, 04050","['212.90.190.128', '212.90.190.191']",UKRCOM-CUSTOMER-NET,50.46486,30.477626
http://voas.gov.ua,185.68.16.49,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.68.16.0', '185.68.16.255']",HUPROXY,50.466847,30.449383
http://vodolaga-gromada.gov.ua,185.41.248.61,"03022, UKRAINE, Kyiv, Yurkivska str., 34-A","['185.41.248.0', '185.41.249.255']",GT-UNNUMBERED,50.392335,30.481684
http://volodymyr-rada.gov.ua,195.248.234.198,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
http://volodymyrrada.gov.ua,185.13.5.43,"01032, Ukraine, Kiev bul. Tarasa Shevchenko 36b, office 15","['185.13.5.0', '185.13.5.255']",freehost-dc-2,50.441147,30.497696
http://volrda.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
http://vorzel-rada.gov.ua,141.94.109.21,2 rue Kellermann 59100 Roubaix FRANCE,"['141.94.109.0', '141.94.109.255']",SD-RBX-rbx8-sdagg20a-b-n93-1-2,50.692245,3.200061
http://voz.gov.ua,194.116.233.34,"Ukraine, Kyiv, 02140 Solomii Krushelnytskoi, 3, 170","['194.116.232.0', '194.116.233.255']",XHST-NET,50.395039,30.637838
http://vtz.asv.gov.ua,212.111.212.230,"URAN Association building 2 of NTUU KPI, office 105 Politekhnichna str. 33 Kiev 03056, Ukraine","['212.111.212.224', '212.111.212.255']",URAN-VIRTUAL-NET,50.449090999999996,30.459302
http://vvadm.gov.ua,31.128.70.31,"PJSC DATAGROUP Smolenskaya str., 31-33 03005 Kiyv Ukraine","['31.128.68.0', '31.128.95.255']",AS3366-NETWORK-N1,50.45111,30.445154
http://vykonkom-tsmkr.gov.ua,135.181.68.240,Hetzner Online GmbH Industriestrasse 25 D-91710 Gunzenhausen Germany,"['135.181.68.224', '135.181.68.255']",HOS-226536,49.124827,10.780514
http://vynnyky-rada.gov.ua,195.248.190.190,"Dnipro, Ukraine","['195.248.190.0', '195.248.190.255']",NEWDAMAGE,48.47,35.05
http://vyshgorod-rada.gov.ua,91.218.212.19,"UA,Kiev","['91.218.212.0', '91.218.215.255']",DLH2-NET,50.25,30.5
http://vysh.gov.ua,185.68.16.102,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.68.16.0', '185.68.16.255']",HUPROXY,50.466847,30.449383
http://vyshneve-rada.gov.ua,185.68.16.124,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.68.16.0', '185.68.16.255']",HUPROXY,50.466847,30.449383
http://w1.c1.rada.gov.ua,193.19.152.74,"Verkhovna Rada Grushevskogo str, 5 Kyiv, UA","['193.19.152.0', '193.19.155.255']",RADAUA-NET,50.447295,30.536918
http://www1.nas.gov.ua,194.44.29.226,"54 Volodymyrska str., r.107 Kyiv, 01601 Ukraine","['194.44.29.0', '194.44.29.255']",UARNET-KYIV-LL-20070802,50.43002,30.51295
http://www.4uth.gov.ua,82.144.203.88,"TEODORA DRAIZERA STREET, house 24, FLOOR 2","['82.144.197.0', '82.144.219.255']",VOLIA,39.36988,-80.31774
http://www.academy.ssu.gov.ua,212.26.139.67,"51A, Kharkivske shosse str., Kyiv, 02096, Ukraine","['212.26.139.64', '212.26.139.71']",UA-ADAM-BARK,50.428026,30.648455
http://www.ac-rada.gov.ua,195.5.40.107,"JSC UKRTELECOM 18, Shevchenko blvd Ukraine, Kiev","['195.5.0.0', '195.5.46.255']",UKRTELNET-INFRA,50.456261,30.516927
http://www.adm.dp.gov.ua,195.64.190.58,"2, Oleksandra Polia Ave, Dnipro, Ukraine, 49004","['195.64.190.0', '195.64.191.255']",GIKNPC-NET,48.47,35.05
http://www.adm-pl.gov.ua,91.219.220.38,"Solver Ltd 1100-letiya Poltavy, 2 Poltava, Ukraine","['91.219.220.0', '91.219.223.255']",SOLVERNET,49.5897,34.5508
http://www.amc.gov.ua,195.78.68.21,"Hrushevsky St, 12/2, Kyiv 01008 Ukraine","['195.78.68.0', '195.78.69.255']",kmu,50.447295,30.536918
http://www.amnu.gov.ua,77.87.195.192,"Internet Invest Ltd. 50 Gaydara str., Kyiv, Ukraine, 01033","['77.87.192.0', '77.87.199.255']",MIROHOST,50.470785,30.476065
http://www.apost-rn.dp.gov.ua,195.64.190.1,"2, Oleksandra Polia Ave, Dnipro, Ukraine, 49004","['195.64.190.0', '195.64.191.255']",GIKNPC-NET,48.47,35.05
http://www.archives.gov.ua,185.128.232.229,"03022, UKRAINE, Kyiv, Yurkivska str., 34-A","['185.128.232.0', '185.128.233.255']",GT-DC-CLIENTS,50.392335,30.481684
http://www.archivzp.gov.ua,141.94.102.189,2 rue Kellermann 59100 Roubaix FRANCE,"['141.94.102.0', '141.94.102.255']",rbx8-sdagg19-2-2,50.692245,3.200061
http://www.arciz-rada.gov.ua,185.68.16.102,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.68.16.0', '185.68.16.255']",HUPROXY,50.466847,30.449383
http://www.asv.gov.ua,80.91.188.234,"PJSC DATAGROUP Smolenskaya str., 31-33 03005 Kiyv Ukraine","['80.91.160.0', '80.91.191.255']",UA-DATACOM-20010913,50.45111,30.445154
http://www.atom.gov.ua,104.18.18.32,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://www.avia.gov.ua,91.198.247.183,"Peremogy 14 av., Kiev, 01135, Ukraine","['91.198.247.0', '91.198.247.255']",MTU-NET,50.45068,30.486363
http://www.bc-rada.gov.ua,172.67.198.94,101 Townsend Street San Francisco CA 94107 United States,"['172.64.0.0', '172.71.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://www.belozirmvk.gov.ua,185.68.16.23,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.68.16.0', '185.68.16.255']",HUPROXY,50.466847,30.449383
http://www.berdichev-rda.gov.ua,89.184.79.206,"Internet Invest Ltd. 50 Gaydara str., Kyiv, Ukraine, 01033","['89.184.64.0', '89.184.79.255']",MIROHOST,50.470785,30.476065
http://www.bibrka-rada.gov.ua,91.200.40.51,"P.E. Kravchenko K.V., P.O. Box 265, Kyiv-222, 02222, Kiev, Ukraine","['91.200.40.0', '91.200.43.255']",HVOSTING-NET,50.509303,30.607619
http://www.borispol-rada.gov.ua,185.104.45.199,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.104.45.0', '185.104.45.255']",HOSTING-UKRAINE-WEB,50.466847,30.449383
http://www.borrada.gov.ua,185.68.16.26,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.68.16.0', '185.68.16.255']",HUPROXY,50.466847,30.449383
http://www.brody-rda.gov.ua,194.44.147.62,"UARNet Ukrainian Academic and Research Network 1 Svientsitsky Street, Lviv 79011, Ukraine","['194.44.0.0', '194.44.255.255']",UA-ZZ-940217,49.82385,24.033702
http://www.brusyliv-rda.gov.ua,193.200.173.7,"01032, Ukraine, Kiev bul. Tarasa Shevchenko 36b, office 15","['193.200.173.0', '193.200.173.255']",FREEHOST2,50.441147,30.497696
http://www.bucha-rada.gov.ua,89.184.68.129,"Internet Invest Ltd. 50 Gaydara str., Kyiv, Ukraine, 01033","['89.184.64.0', '89.184.79.255']",MIROHOST,50.470785,30.476065
http://www.bukoda.gov.ua,195.78.68.7,"Hrushevsky St, 12/2, Kyiv 01008 Ukraine","['195.78.68.0', '195.78.69.255']",kmu,50.447295,30.536918
http://www.carpathia.gov.ua,212.1.100.10,"88000, Uzhgorod, PO Box 100 Transkarpathian region Ukraine","['212.1.100.0', '212.1.101.255']",ZAKARPATINFOCOM,48.6224,22.3021
http://www.center.gov.ua,194.116.233.62,"Ukraine, Kyiv, 02140 Solomii Krushelnytskoi, 3, 170","['194.116.232.0', '194.116.233.255']",XHST-NET,50.395039,30.637838
http://www.chechdp.gov.ua,185.68.16.102,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.68.16.0', '185.68.16.255']",HUPROXY,50.466847,30.449383
http://www.chernigiv-rada.gov.ua,104.21.50.126,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://www.chervonograd-city.gov.ua,194.44.147.62,"UARNet Ukrainian Academic and Research Network 1 Svientsitsky Street, Lviv 79011, Ukraine","['194.44.0.0', '194.44.255.255']",UA-ZZ-940217,49.82385,24.033702
http://www.clinic-1.gov.ua,212.26.132.124,"51A, Kharkivske shosse str., Kyiv, 02096, Ukraine","['212.26.132.0', '212.26.132.255']",UA-ADAM-VPS-1,50.428026,30.648455
http://www.court.gov.ua,212.90.190.139,"vul. S. Khokhlovyh, 15 Kiev, Ukraine, 04050","['212.90.190.128', '212.90.190.191']",UKRCOM-CUSTOMER-NET,50.46486,30.477626
http://www.customs.gov.ua,195.60.169.252,"Grushevskogo str. 12/2 Kiev, 01008, Ukraine Ministry of finance of Ukraine","['195.60.168.0', '195.60.169.255']",ORG-Mofo1-RIPE,50.416599,30.521913
http://www.cvk.gov.ua,195.230.157.12,"Infocom JV 8,Vladimirskaja str. Ukraine, Kiev","['195.230.157.0', '195.230.157.63']",C-VYBORCOM-NET,50.25,30.5
http://www.dabi.gov.ua,46.164.149.100,"31/33, Smolenskaya st 03005 Kiev Ukraine","['46.164.149.96', '46.164.149.127']",DIIA-DATAGROUP,50.449321,30.509663
http://www.dbr.gov.ua,193.109.8.154,"Kyiv, Ukraine ","['193.109.8.0', '193.109.11.255']",ORG-SCFC1-RIPE,50.25,30.5
http://www.dcz.gov.ua,93.183.196.38,"PJSC DATAGROUP Smolenskaya str., 31-33 03005 Kiyv Ukraine","['93.183.196.32', '93.183.196.47']",CENTRZANIATOSTI-DATAGROUP,50.45111,30.445154
http://www.dei.gov.ua,89.184.95.31,"Internet Invest Ltd. 50 Gaydara str., Kyiv, Ukraine, 01033","['89.184.88.0', '89.184.95.255']",MIROHOST,50.470785,30.476065
http://www.dffd.gov.ua,91.222.136.250,"04112, PO Box 65, Kyiv, Ukraine","['91.222.136.0', '91.222.139.255']",Hosting,50.466847,30.449383
http://www.dimitrov-rada.gov.ua,185.68.16.165,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.68.16.0', '185.68.16.255']",HUPROXY,50.466847,30.449383
http://www.dipromisto.gov.ua,82.193.97.114,"PrAT Industrial Media Network Heroiv Stalinhradu ave. 27, Kyiv, Ukraine, 04210","['82.193.96.0', '82.193.111.255']",IPNET-200310-UA,50.501635,30.508309
http://www.dkrp.gov.ua,217.20.167.17,"Wnet LLC Bohdana Khmelnitskoho 48A Kyiv, 01030 Ukraine","['217.20.167.0', '217.20.167.127']",WNET,50.464182,30.372363
http://www.dkrs.gov.ua,185.154.212.10,"office 15, Shevchenko bul. 36b Kiev, Ukraine, 01032","['185.154.212.0', '185.154.215.255']",UA-FREEHOST-20160603,50.443647,30.498777
http://www.dndz.gov.ua,82.207.87.24,"JSC UKRTELECOM 18, Shevchenko blvd Ukraine, Kiev","['82.207.64.0', '82.207.127.255']",UKRTELNET-DIAL-UP,50.456261,30.516927
http://www.do.gov.ua,212.26.155.138,"51A, Kharkivske shosse str., Kyiv, 02096, Ukraine","['212.26.155.136', '212.26.155.143']",UA-ADAM-UGOPRONET,50.428026,30.648455
http://www.donoda.gov.ua,195.24.153.42,"Glinki st. 7, room 1003 Ukraine, Dnipro, 49000","['195.24.153.0', '195.24.153.255']",CSA,48.468022,35.041771
http://www.dp.uz.gov.ua,185.68.16.30,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.68.16.0', '185.68.16.255']",HUPROXY,50.466847,30.449383
http://www.drohobych-rada.gov.ua,104.21.6.69,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://www.dsecu.gov.ua,213.156.89.34,"83b Melnikova str. Kyiv, Ukraine","['213.156.89.0', '213.156.89.255']",USS-NET,50.516366,30.253917
http://www.dsp.gov.ua,62.244.20.146,"01001, PO BOX LUCKY NET, Kiev, Ukraine","['62.244.0.0', '62.244.63.255']",UA-LUCKYNET-980414,50.45,30.52361
http://www.dsszzi.gov.ua,193.29.204.164,"Kyiv, Ukraine ","['193.29.204.0', '193.29.204.255']",ORG-SCFC1-RIPE,50.25,30.5
http://www.dubrrada.gov.ua,194.44.69.51,"10 Mitskevycha Str. Rivne, 33028 Ukraine","['194.44.69.0', '194.44.69.255']",UARNET-RIVNE-WIFI-20060713,50.74,26.35
http://www.dvs.gov.ua,193.111.173.246,"13 Horodetskogo Str. 01001, Kyiv, Ukraine","['193.111.173.0', '193.111.173.255']",NAIS,50.450034,30.524136
http://www.ecu.gov.ua,91.200.40.52,"P.E. Kravchenko K.V., P.O. Box 265, Kyiv-222, 02222, Kiev, Ukraine","['91.200.40.0', '91.200.43.255']",HVOSTING-NET,50.509303,30.607619
http://www.en.gov.ua,172.67.156.156,101 Townsend Street San Francisco CA 94107 United States,"['172.64.0.0', '172.71.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://www.er.gov.ua,194.187.29.3,"27, Petlyury St, Kyiv, Ukraine","['194.187.29.0', '194.187.29.255']",ORG-ES458-RIPE,50.478635,30.434645
http://www.fastiv-rada.gov.ua,194.176.97.192,"08500, Fastiv, Ukraine","['194.176.97.0', '194.176.97.255']",FASTIV-NET,50.0763,29.9214
http://www.fg.gov.ua,91.217.183.133,"Kyiv, Sichovyh Striltsiv str. 17","['91.217.183.0', '91.217.183.255']",FGVFO-UA,50.430455,30.515967
http://www.fisu.gov.ua,104.18.29.121,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://www.gaysin-rda.gov.ua,31.128.72.171,"PJSC DATAGROUP Smolenskaya str., 31-33 03005 Kiyv Ukraine","['31.128.68.0', '31.128.95.255']",AS3366-NETWORK-N1,50.45111,30.445154
http://www.globyne-rada.gov.ua,89.184.88.138,"Internet Invest Ltd. 50 Gaydara str., Kyiv, Ukraine, 01033","['89.184.88.0', '89.184.95.255']",MIROHOST,50.470785,30.476065
http://www.golapristan-mrada.gov.ua,185.41.248.61,"03022, UKRAINE, Kyiv, Yurkivska str., 34-A","['185.41.248.0', '185.41.249.255']",GT-UNNUMBERED,50.392335,30.481684
http://www.goradm.gov.ua,31.128.70.31,"PJSC DATAGROUP Smolenskaya str., 31-33 03005 Kiyv Ukraine","['31.128.68.0', '31.128.95.255']",AS3366-NETWORK-N1,50.45111,30.445154
http://www.gorodok-vlada.gov.ua,178.20.153.44,"01032, Ukraine, Kiev bul. Tarasa Shevchenko 36b, office 15","['178.20.152.0', '178.20.153.255']",FREEHOST-DC,50.441147,30.497696
http://www.gp.gov.ua,194.44.225.98,"Ukrainian Academic and Research Network 1 Svientsitsky Street, Lviv 79011, Ukraine","['194.44.224.0', '194.44.225.255']",UARNET-DOBROTVIR-LL-20110228,49.82385,24.033702
http://www.grr.gov.ua,193.109.144.20,Revutskogo 5 02091 Kiev UKRAINE,"['193.109.144.0', '193.109.147.255']",UA-LUXLINK-20020222,50.418641,30.654916
http://www.health.gov.ua,212.26.136.211,"51A, Kharkivske shosse str., Kyiv, 02096, Ukraine","['212.26.136.208', '212.26.136.211']",UA-ADAM-HUMANYEAR,50.428026,30.648455
http://www.hniise.gov.ua,194.28.86.45,"st. Yuriya Popravky, 4/39-A, of. 379 02094 Kyiv UKRAINE","['194.28.84.0', '194.28.87.255']",UA-HOSTPROLAB,50.454209,30.637312
http://www.hp-rada.gov.ua,176.102.192.26,"Lenina str., 31/31 Poltava reg 39800 Komsomolsk, Ukraine","['176.102.192.0', '176.102.223.255']",FOBOS-NET,49.5,34.0
http://www.icc-kiev.gov.ua,185.203.72.17,"ulitsa Kuznetsky Most, dom 19 str 1, unit I, room 28 107031 Moscow RUSSIAN FEDERATION","['185.203.72.17', '185.203.72.17']",Tilda,55.75583,37.61778
http://www.iducz.gov.ua,178.20.153.30,"01032, Ukraine, Kiev bul. Tarasa Shevchenko 36b, office 15","['178.20.152.0', '178.20.153.255']",FREEHOST-DC,50.441147,30.497696
http://www.if.gov.ua,195.78.68.7,"Hrushevsky St, 12/2, Kyiv 01008 Ukraine","['195.78.68.0', '195.78.69.255']",kmu,50.447295,30.536918
http://www.igns.gov.ua,194.44.29.62,"54 Volodymyrska str., r.107 Kyiv, 01601 Ukraine","['194.44.29.0', '194.44.29.255']",UARNET-KYIV-LL-20070802,50.43002,30.51295
http://www.ilnan.gov.ua,31.41.217.75,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['31.41.216.0', '31.41.223.255']",BESTHOSTING-NET3,44.9333,34.1
http://www.imr.gov.ua,195.191.24.12,"st. Yuriya Popravky, 4/39-A, of. 379 02094 Kyiv UKRAINE","['195.191.24.0', '195.191.25.255']",UA-HOSTPROLAB,50.454209,30.637312
http://www.ipiend.gov.ua,91.210.189.242,"Bulgaria, 9010, Varna, ul. D-r Anastasia Golovina, 9, of. 7","['91.210.188.0', '91.210.191.255']",EKVIA,43.20778,27.91694
http://www.irbis-nbuv.gov.ua,194.44.11.130,"54 Volodymyrska str., r.107 Kyiv, 01601 Ukraine","['194.44.11.0', '194.44.11.255']",UARNET-KYIV-ACADEMIC-20111226,50.43002,30.51295
http://www.irda.gov.ua,212.1.100.10,"88000, Uzhgorod, PO Box 100 Transkarpathian region Ukraine","['212.1.100.0', '212.1.101.255']",ZAKARPATINFOCOM,48.6224,22.3021
http://www.isc.gov.ua,194.44.147.62,"UARNet Ukrainian Academic and Research Network 1 Svientsitsky Street, Lviv 79011, Ukraine","['194.44.0.0', '194.44.255.255']",UA-ZZ-940217,49.82385,24.033702
http://www.izmail-rada.gov.ua,91.197.17.9,"Ukraine, Odessa","['91.197.16.0', '91.197.19.255']",ASTRA,47.0,30.0
http://www.javoriv-rda.gov.ua,185.68.16.163,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.68.16.0', '185.68.16.255']",HUPROXY,50.466847,30.449383
http://www.journal.imesg.gov.ua,91.234.32.18,"Belogorodskaya str., 11a 08154 Boyarka UKRAINE","['91.234.32.0', '91.234.35.255']",THEHOST-NETWORK-2,47.4115568,23.8633268
http://www.just.gov.ua,193.0.61.23,"per Zahidniy 3c, of 3-13 Kiev, Ukraine","['193.0.61.0', '193.0.61.255']",CITYHOST-UA,50.45,30.52361
http://www.kamadm.gov.ua,31.128.70.31,"PJSC DATAGROUP Smolenskaya str., 31-33 03005 Kiyv Ukraine","['31.128.68.0', '31.128.95.255']",AS3366-NETWORK-N1,50.45111,30.445154
http://www.kharkivoda.gov.ua,162.55.244.53,Hetzner Online GmbH Industriestrasse 25 D-91710 Gunzenhausen Germany,"['162.55.0.0', '162.55.255.255']",DE-HETZNER-19920803,49.124827,10.780514
http://www.khm.gov.ua,104.21.73.81,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://www.kivadm.gov.ua,31.128.70.31,"PJSC DATAGROUP Smolenskaya str., 31-33 03005 Kiyv Ukraine","['31.128.68.0', '31.128.95.255']",AS3366-NETWORK-N1,50.45111,30.445154
http://www.kivrada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
http://www.kmr.gov.ua,104.21.86.34,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://www.kmu.gov.ua,66.22.126.3,575 Corporate Drive Mahwah NJ 07430 United States,"['66.22.0.0', '66.22.127.255']",RADWARE-CLOUD-SERVICES,41.08296,-74.157736
http://www.komsomolsk-rada.gov.ua,176.102.192.25,"Lenina str., 31/31 Poltava reg 39800 Komsomolsk, Ukraine","['176.102.192.0', '176.102.223.255']",FOBOS-NET,49.5,34.0
http://www.kor.gov.ua,212.26.132.76,"51A, Kharkivske shosse str., Kyiv, 02096, Ukraine","['212.26.132.0', '212.26.132.255']",UA-ADAM-VPS-1,50.428026,30.648455
http://www.kotovsk-city.gov.ua,91.200.40.30,"P.E. Kravchenko K.V., P.O. Box 265, Kyiv-222, 02222, Kiev, Ukraine","['91.200.40.0', '91.200.43.255']",HVOSTING-NET,50.509303,30.607619
http://www.koveladm.gov.ua,31.128.70.31,"PJSC DATAGROUP Smolenskaya str., 31-33 03005 Kiyv Ukraine","['31.128.68.0', '31.128.95.255']",AS3366-NETWORK-N1,50.45111,30.445154
http://www.kovelrada.gov.ua,185.104.45.67,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.104.45.0', '185.104.45.255']",HOSTING-UKRAINE-WEB,50.466847,30.449383
http://www.kprayrada.gov.ua,93.190.42.225,"Private company ""Ukrainian hosting"" street Turgenevskaya, 59 Kiev Ukraine","['93.190.40.0', '93.190.43.255']",UHUA,50.469224,30.519633
http://www.kr-admin.gov.ua,195.62.15.59,"Shevchenko st. 10, Kirovograd, 25006, Ukraine","['195.62.14.0', '195.62.15.255']",SHTORM-NET,48.51,32.27
http://www.krasne-rada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
http://www.krasn-rada.gov.ua,77.87.195.138,"Internet Invest Ltd. 50 Gaydara str., Kyiv, Ukraine, 01033","['77.87.192.0', '77.87.199.255']",MIROHOST,50.470785,30.476065
http://www.kremen.gov.ua,195.225.144.129,"39605, Poltavskiy region, Kremenchuk, Zhovtneva str., 1, ap.135","['195.225.144.0', '195.225.147.255']",UA-LINK-NET,47.9808561,16.8484088
http://www.krinich-rn.dp.gov.ua,195.64.190.1,"2, Oleksandra Polia Ave, Dnipro, Ukraine, 49004","['195.64.190.0', '195.64.191.255']",GIKNPC-NET,48.47,35.05
http://www.kriv-rn.dp.gov.ua,195.64.190.1,"2, Oleksandra Polia Ave, Dnipro, Ukraine, 49004","['195.64.190.0', '195.64.191.255']",GIKNPC-NET,48.47,35.05
http://www.krolrda.gov.ua,91.196.0.19,"Build 3-A, Povitroflotskiy avenue 03049 Kyiv UKRAINE","['91.196.0.0', '91.196.3.255']",HOSTBIZUA-NET,50.438545,30.476741
http://www.kr-pl.gov.ua,185.68.16.112,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.68.16.0', '185.68.16.255']",HUPROXY,50.466847,30.449383
http://www.kr-rada.gov.ua,91.239.233.100,"st. Yuriya Popravky, 4/39-A, of. 379 02094 Kyiv UKRAINE","['91.239.232.0', '91.239.235.255']",UA-HOSTPROLAB,50.454209,30.637312
http://www.ksrr.gov.ua,185.68.16.65,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.68.16.0', '185.68.16.255']",HUPROXY,50.466847,30.449383
